17,include,"""pngpriv.h""",
19,ifdef,PNG_READ_SUPPORTED,
32,if,defined(PNG_READ_gAMA_SUPPORTED) || defined(PNG_READ_cHRM_SUPPORTED),
38,define,PNG_FIXED_ERROR (-1),
54,endif,,
56,ifdef,PNG_READ_INT_FUNCTIONS_SUPPORTED,
117,endif,,/* READ_INT_FUNCTIONS */
132,ifdef,PNG_IO_STATE_SUPPORTED,
134,endif,,
161,ifdef,PNG_IO_STATE_SUPPORTED,
163,endif,,
187,ifdef,PNG_IO_STATE_SUPPORTED,
189,endif,,
270,ifdef,PNG_IO_STATE_SUPPORTED,
272,endif,,
287,if,defined(PNG_READ_iCCP_SUPPORTED) || defined(PNG_READ_iTXt_SUPPORTED) || defined(PNG_READ_pCAL_SUPPORTED) || defined(PNG_READ_sCAL_SUPPORTED) || defined(PNG_READ_sPLT_SUPPORTED) || defined(PNG_READ_tEXt_SUPPORTED) || defined(PNG_READ_zTXt_SUPPORTED) || defined(PNG_SEQUENTIAL_READ_SUPPORTED),
334,endif,,/* READ_iCCP|iTXt|pCAL|sCAL|sPLT|tEXt|zTXt|SEQUENTIAL_READ */
354,if,PNG_RELEASE_BUILD,
357,else,,
359,endif,,
377,if,ZLIB_VERNUM >= 0x1240,
380,,# if defined(PNG_SET_OPTION_SUPPORTED) && defined(PNG_MAXIMUM_INFLATE_WINDOW),
392,,# endif,
394,endif,,/* ZLIB_VERNUM >= 0x1240 */
406,if,ZLIB_VERNUM >= 0x1240,
408,else,,
410,endif,,
415,if,ZLIB_VERNUM >= 0x1240,
417,else,,
419,endif,,
425,if,ZLIB_VERNUM >= 0x1290 && defined(PNG_SET_OPTION_SUPPORTED) && defined(PNG_IGNORE_ADLER32),
430,endif,,
441,ifdef,window_bits,
442,,# undef window_bits,
443,endif,,
446,if,ZLIB_VERNUM >= 0x1240,
469,endif,,/* Zlib >= 1.2.4 */
471,ifdef,PNG_READ_COMPRESSED_TEXT_SUPPORTED,
472,if,defined(PNG_READ_zTXt_SUPPORTED) || defined (PNG_READ_iTXt_SUPPORTED),
624,,# ifdef PNG_SET_USER_LIMITS_SUPPORTED,
628,,# elif PNG_USER_CHUNK_MALLOC_MAX > 0,
631,,# endif,
766,endif,,/* READ_zTXt || READ_iTXt */
767,endif,,/* READ_COMPRESSED_TEXT */
769,ifdef,PNG_READ_iCCP_SUPPORTED,
834,endif,,/* READ_iCCP */
874,ifdef,PNG_MNG_FEATURES_SUPPORTED,
876,endif,,
917,ifdef,PNG_POINTER_INDEXING_SUPPORTED,
919,endif,,
953,ifndef,PNG_READ_OPT_PLTE_SUPPORTED,
959,endif,,
990,ifdef,PNG_POINTER_INDEXING_SUPPORTED,
1000,else,,
1011,endif,,
1018,ifndef,PNG_READ_OPT_PLTE_SUPPORTED,
1020,endif,,
1025,ifndef,PNG_READ_OPT_PLTE_SUPPORTED,
1050,endif,,
1071,ifdef,PNG_READ_tRNS_SUPPORTED,
1086,endif,,
1088,ifdef,PNG_READ_hIST_SUPPORTED,
1091,endif,,
1093,ifdef,PNG_READ_bKGD_SUPPORTED,
1096,endif,,
1118,ifdef,PNG_READ_gAMA_SUPPORTED,
1154,endif,,
1156,ifdef,PNG_READ_sBIT_SUPPORTED,
1236,endif,,
1238,ifdef,PNG_READ_cHRM_SUPPORTED,
1308,endif,,
1310,ifdef,PNG_READ_sRGB_SUPPORTED,
1358,endif,,/* READ_sRGB */
1360,ifdef,PNG_READ_iCCP_SUPPORTED,
1536,,# if defined(PNG_sRGB_SUPPORTED) && PNG_sRGB_PROFILE_CHECKS >= 0,
1541,,# endif,
1636,endif,,/* READ_iCCP */
1638,ifdef,PNG_READ_sPLT_SUPPORTED,
1654,ifdef,PNG_USER_LIMITS_SUPPORTED,
1670,endif,,
1682,ifdef,PNG_MAX_MALLOC_64K,
1689,endif,,
1757,ifdef,PNG_POINTER_INDEXING_SUPPORTED,
1780,else,,
1804,endif,,
1813,endif,,/* READ_sPLT */
1815,ifdef,PNG_READ_tRNS_SUPPORTED,
1917,endif,,
1919,ifdef,PNG_READ_bKGD_SUPPORTED,
2035,endif,,
2037,ifdef,PNG_READ_eXIf_SUPPORTED,
2098,endif,,
2100,ifdef,PNG_READ_hIST_SUPPORTED,
2150,endif,,
2152,ifdef,PNG_READ_pHYs_SUPPORTED,
2196,endif,,
2198,ifdef,PNG_READ_oFFs_SUPPORTED,
2242,endif,,
2244,ifdef,PNG_READ_pCAL_SUPPORTED,
2371,endif,,
2373,ifdef,PNG_READ_sCAL_SUPPORTED,
2465,endif,,
2467,ifdef,PNG_READ_tIME_SUPPORTED,
2510,endif,,
2512,ifdef,PNG_READ_tEXt_SUPPORTED,
