14,include,"""pngpriv.h""",
19,ifdef,__GNUC__,
31,if,__GNUC__ == 7 && __GNUC_MINOR__ == 1,
32,define,GCC_STRICT_OVERFLOW 1,
33,endif,,/* GNU 7.1.x */
34,endif,,/* GNU */
35,ifndef,GCC_STRICT_OVERFLOW,
36,define,GCC_STRICT_OVERFLOW 0,
37,endif,,
45,ifdef,PNG_READ_SUPPORTED,
93,endif,,/* READ */
95,if,defined(PNG_READ_SUPPORTED) || defined(PNG_WRITE_SUPPORTED),
168,ifndef,__COVERITY__,
171,endif,,
221,ifdef,PNG_WARNINGS_SUPPORTED,
233,endif,,
235,ifdef,PNG_ERROR_NUMBERS_SUPPORTED,
237,endif,,
255,,#  ifdef PNG_SETJMP_SUPPORTED,
257,,#  endif,
266,,#  ifdef PNG_USER_LIMITS_SUPPORTED,
270,,#     ifdef PNG_USER_CHUNK_CACHE_MAX,
273,,#     endif,
275,,#     ifdef PNG_USER_CHUNK_MALLOC_MAX,
280,,#     endif,
281,,#  endif,
286,,#  ifdef PNG_USER_MEM_SUPPORTED,
288,,#  else,
292,,#  endif,
301,,#  ifdef PNG_SETJMP_SUPPORTED,
303,,#  endif,
305,,#  ifdef PNG_SETJMP_SUPPORTED,
314,,#  endif,
331,,#              ifdef PNG_SETJMP_SUPPORTED,
336,,#              endif,
479,ifdef,PNG_TEXT_SUPPORTED,
503,endif,,
505,ifdef,PNG_tRNS_SUPPORTED,
514,endif,,
516,ifdef,PNG_sCAL_SUPPORTED,
526,endif,,
528,ifdef,PNG_pCAL_SUPPORTED,
549,endif,,
551,ifdef,PNG_iCCP_SUPPORTED,
561,endif,,
563,ifdef,PNG_sPLT_SUPPORTED,
592,endif,,
594,ifdef,PNG_STORE_UNKNOWN_CHUNKS_SUPPORTED,
616,endif,,
618,ifdef,PNG_eXIf_SUPPORTED,
622,,# ifdef PNG_READ_eXIf_SUPPORTED,
628,,# endif,
636,endif,,
638,ifdef,PNG_hIST_SUPPORTED,
646,endif,,
657,ifdef,PNG_INFO_IMAGE_SUPPORTED,
672,endif,,
679,endif,,/* READ || WRITE */
694,if,defined(PNG_READ_SUPPORTED) || defined(PNG_WRITE_SUPPORTED),
695,,#  ifdef PNG_STDIO_SUPPORTED,
712,,#  endif,
714,,#  ifdef PNG_SAVE_INT_32_SUPPORTED,
730,,#  endif,
732,,#  ifdef PNG_TIME_RFC1123_SUPPORTED,
757,,"#     define APPEND_STRING(string) pos = png_safecat(out, 29, pos, (string))",
758,,"#     define APPEND_NUMBER(format, value) APPEND_STRING(PNG_FORMAT_NUMBER(number_buf, format, (value)))",
760,,#     define APPEND(ch) if (pos < 28) out[pos++] = (ch),
776,,#     undef APPEND,
777,,#     undef APPEND_NUMBER,
778,,#     undef APPEND_STRING,
784,,#    if PNG_LIBPNG_VER < 10700,
805,,#    endif ,/* LIBPNG_VER < 10700 */
806,,#  endif ,/* TIME_RFC1123 */
808,endif,,/* READ || WRITE */
814,ifdef,PNG_STRING_COPYRIGHT,
816,else,,
825,endif,,
856,ifdef,__STDC__,
858,,#  ifndef PNG_READ_SUPPORTED,
860,,#  endif,
862,else,,
864,endif,,
867,ifdef,PNG_BUILD_GRAYSCALE_PALETTE_SUPPORTED,
922,endif,,
924,ifdef,PNG_SET_UNKNOWN_CHUNKS_SUPPORTED,
958,if,defined(PNG_READ_UNKNOWN_CHUNKS_SUPPORTED) || defined(PNG_HANDLE_AS_UNKNOWN_SUPPORTED),
968,endif,,/* READ_UNKNOWN_CHUNKS || HANDLE_AS_UNKNOWN */
969,endif,,/* SET_UNKNOWN_CHUNKS */
971,ifdef,PNG_READ_SUPPORTED,
982,endif,,/* READ */
992,if,defined(PNG_READ_SUPPORTED) || defined(PNG_WRITE_SUPPORTED),
1068,ifdef,PNG_GAMMA_SUPPORTED ,/* always set if COLORSPACE */
1133,,#  ifdef PNG_READ_gAMA_SUPPORTED,
1138,,#  endif,
1177,,#     ifdef PNG_COLORSPACE_SUPPORTED,
1180,,#     else,
1182,,#     endif,
1187,,#     ifdef PNG_COLORSPACE_SUPPORTED,
1203,,#     endif,
1213,ifdef,PNG_READ_SUPPORTED,
1223,endif,,
1224,endif,,/* GAMMA */
1226,ifdef,PNG_COLORSPACE_SUPPORTED,
1783,if,defined(PNG_sRGB_SUPPORTED) || defined(PNG_iCCP_SUPPORTED),
1843,,#  ifdef PNG_WARNINGS_SUPPORTED,
1853,,#  endif,
1868,endif,,/* sRGB || iCCP */
1870,ifdef,PNG_sRGB_SUPPORTED,
1958,endif,,/* sRGB */
1960,ifdef,PNG_iCCP_SUPPORTED,
1979,ifdef,PNG_READ_iCCP_SUPPORTED,
1993,,#  ifdef PNG_SET_USER_LIMITS_SUPPORTED,
1998,,#  elif PNG_USER_CHUNK_MALLOC_MAX > 0,
2002,,#  else ,/* !SET_USER_LIMITS */
2007,,#  endif ,/* !SET_USER_LIMITS */
2011,endif,,/* READ_iCCP */
2242,ifdef,PNG_sRGB_SUPPORTED,
2243,if,PNG_sRGB_PROFILE_CHECKS >= 0,
2253,,"#  define PNG_MD5(a,b,c,d) { a, b, c, d }, (a!=0)||(b!=0)||(c!=0)||(d!=0)",
2254,,"#  define PNG_ICC_CHECKSUM(adler, crc, md5, intent, broke, date, length, fname) { adler, crc, length, md5, broke, intent },",
2320,if,PNG_sRGB_PROFILE_CHECKS > 1,
2322,endif,,
2325,ifdef,PNG_SET_OPTION_SUPPORTED,
2330,endif,,
2343,,#        if PNG_sRGB_PROFILE_CHECKS == 0,
2346,,#        endif,
2372,,#              if PNG_sRGB_PROFILE_CHECKS > 1,
2382,,#              endif,
2410,,# if PNG_sRGB_PROFILE_CHECKS > 0,
2419,,# endif,
